Product_Name,Product_ASIN,Brand,Price,MRP,Discount,Rating,Reviews,Product_Link,Delivery_Date,Service,Scraped_At
"HP 15,13Th Gen Intel I7-13620H Laptop(16GB DDR4,512GB SSD) Anti-Glare,Micro-Edge,15.6''/39.6Cm,FHD,Win11,M365 Basic(1Yr),Office Home24,Silver,1.65Kg,FHD Camera W/Privacy Shutter,Backlit,Fr0025Tu",B0FDWNYGV5,HP,"₹70,990","₹77,507",8% off,3.8 out of 5 stars,155,https://www.amazon.in/HP-I7-13620H-Anti-Glare-Micro-Edge-Fr0025Tu/dp/B0FDWNYGV5/ref=sr_1_181?dib=eyJ2IjoiMSJ9.rw_Bu8H0OuKVsCnf10RXHwFlAH9kz3skAktVyDq_GzJeQLLptv89M2IH7cybuvwTdbSbh7A3MfwIFUcreztZIKcq7XkuZD6nNXFUA4Wo06H03Eu3ezaS6h-uFIe9IDlIvsjBRPt-ImZlb2sDK6pr3htpuxZEdnTDjt6qxeqb1-JNZEwlIByrvlqZ-yNqWvBHoyWJX5qzgC3KqD3SVuXCNnz7AF4D60OHgWc6e4Fe2mw.HOvX_uGXiSBuUn3rh7JgK2GFcMMQrwQbg6Y5kFEVIsA&dib_tag=se&keywords=laptops&qid=1757425534&sr=8-181&xpid=uGu34__b-XVau,,,2025-09-09 19:15:36
"MSI Modern 15,AMD 7th Gen. Ryzen 5 7430U,40CM FHD 60Hz Thin & Light Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Office 2021/AMD Radeon/Classic Black/1.75Kg) B7M-445IN",B0BW5QPBGW,MSI,"₹39,990","₹66,990",40% off,4.8 out of 5 stars,6,https://www.amazon.in/MSI-Modern-Windows-Classic-B7M-445IN/dp/B0BW5QPBGW/ref=sr_1_182?dib=eyJ2IjoiMSJ9.rw_Bu8H0OuKVsCnf10RXHwFlAH9kz3skAktVyDq_GzJeQLLptv89M2IH7cybuvwTdbSbh7A3MfwIFUcreztZIKcq7XkuZD6nNXFUA4Wo06H03Eu3ezaS6h-uFIe9IDlIvsjBRPt-ImZlb2sDK6pr3htpuxZEdnTDjt6qxeqb1-JNZEwlIByrvlqZ-yNqWvBHoyWJX5qzgC3KqD3SVuXCNnz7AF4D60OHgWc6e4Fe2mw.HOvX_uGXiSBuUn3rh7JgK2GFcMMQrwQbg6Y5kFEVIsA&dib_tag=se&keywords=laptops&qid=1757425534&sr=8-182&xpid=uGu34__b-XVau,,,2025-09-09 19:15:36
"Lenovo IdeaPad Slim 3 Intel Core i5-12450H 14"" (35.56cm) FHD IPS 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 2021/Alexa Built-in/1 Year ADP Free/Arctic Grey/1.37Kg), 83EQ0044IN",B0CWRSC3HS,Lenovo,,,,3.9 out of 5 stars,531,https://www.amazon.in/Lenovo-IdeaPad-i5-12450H-35-56cm-83EQ0044IN/dp/B0CWRSC3HS/ref=sr_1_183?dib=eyJ2IjoiMSJ9.rw_Bu8H0OuKVsCnf10RXHwFlAH9kz3skAktVyDq_GzJeQLLptv89M2IH7cybuvwTdbSbh7A3MfwIFUcreztZIKcq7XkuZD6nNXFUA4Wo06H03Eu3ezaS6h-uFIe9IDlIvsjBRPt-ImZlb2sDK6pr3htpuxZEdnTDjt6qxeqb1-JNZEwlIByrvlqZ-yNqWvBHoyWJX5qzgC3KqD3SVuXCNnz7AF4D60OHgWc6e4Fe2mw.HOvX_uGXiSBuUn3rh7JgK2GFcMMQrwQbg6Y5kFEVIsA&dib_tag=se&keywords=laptops&qid=1757425534&sr=8-183&xpid=uGu34__b-XVau,,,2025-09-09 19:15:36
"Lenovo LOQ 12th Gen Intel Core i5-12450HX 15.6"" (39.6cm) 144Hz 300Nits FHD Gaming Laptop (12GB/512GB SSD/Win 11/NVIDIA RTX 2050 4GB/100% sRGB/Office 21/3 Month Game Pass/Luna Grey/2.4Kg), 83GS009RIN",B0D1XS2MJT,Lenovo,"₹57,190","₹97,490","Lenovo LOQ 12th Gen Intel Core i5-12450HX 15.6"" (39.6cm) 144Hz 300Nits FHD Gaming Laptop (12GB/512GB SSD/Win 11/NVIDIA RTX 2050 4GB/100% sRGB/Office 21/3 Month Game Pass/Luna Grey/2.4Kg), 83GS009RIN",3.7 out of 5 stars,58,https://www.amazon.in/Lenovo-i5-12450HX-39-6cm-300Nits-83GS009RIN/dp/B0D1XS2MJT/ref=sr_1_184?dib=eyJ2IjoiMSJ9.rw_Bu8H0OuKVsCnf10RXHwFlAH9kz3skAktVyDq_GzJeQLLptv89M2IH7cybuvwTdbSbh7A3MfwIFUcreztZIKcq7XkuZD6nNXFUA4Wo06H03Eu3ezaS6h-uFIe9IDlIvsjBRPt-ImZlb2sDK6pr3htpuxZEdnTDjt6qxeqb1-JNZEwlIByrvlqZ-yNqWvBHoyWJX5qzgC3KqD3SVuXCNnz7AF4D60OHgWc6e4Fe2mw.HOvX_uGXiSBuUn3rh7JgK2GFcMMQrwQbg6Y5kFEVIsA&dib_tag=se&keywords=laptops&qid=1757425534&sr=8-184&xpid=uGu34__b-XVau,,,2025-09-09 19:15:36
"ASUS Vivobook 16,Snapdragon X,Copilot+ AI PC(Qualcomm Adreno iGPU/45TOPS/16GB RAM/512GB SSD/FHD+/16""/Backlit Keyboard/Windows 11/M365 Basic(1Year)*/Office Home 2024/Cool Silver/1.88 kg)X1607QA-MB050WS",B0DX1TJXRD,ASUS,"₹52,990","₹84,990",38% off,4.1 out of 5 stars,45,https://www.amazon.in/ASUS-Vivobook-Snapdragon-Qualcomm-X1607QA-MB050WS/dp/B0DX1TJXRD/ref=sr_1_185?dib=eyJ2IjoiMSJ9.rw_Bu8H0OuKVsCnf10RXHwFlAH9kz3skAktVyDq_GzJeQLLptv89M2IH7cybuvwTdbSbh7A3MfwIFUcreztZIKcq7XkuZD6nNXFUA4Wo06H03Eu3ezaS6h-uFIe9IDlIvsjBRPt-ImZlb2sDK6pr3htpuxZEdnTDjt6qxeqb1-JNZEwlIByrvlqZ-yNqWvBHoyWJX5qzgC3KqD3SVuXCNnz7AF4D60OHgWc6e4Fe2mw.HOvX_uGXiSBuUn3rh7JgK2GFcMMQrwQbg6Y5kFEVIsA&dib_tag=se&keywords=laptops&qid=1757425534&sr=8-185&xpid=uGu34__b-XVau,,,2025-09-09 19:15:36
"HP Victus, 13th Gen Intel Core i5-13420H, 6GB RTX 4050 Gaming Laptop (16GB DDR4, 512GB SSD) 144Hz, IPS, 15.6""/39.6cm, Flicker-Free, Win 11, Office 21, Mica Silver, 2.29kg, Enhanced Cooling, fa1279TX",B0F79G1XW6,HP,"₹72,480","₹96,064",25% off,4.0 out of 5 stars,227,https://www.amazon.in/HP-Victus-i5-13420H-Flicker-Free-Enhanced/dp/B0F79G1XW6/ref=sr_1_186?dib=eyJ2IjoiMSJ9.rw_Bu8H0OuKVsCnf10RXHwFlAH9kz3skAktVyDq_GzJeQLLptv89M2IH7cybuvwTdbSbh7A3MfwIFUcreztZIKcq7XkuZD6nNXFUA4Wo06H03Eu3ezaS6h-uFIe9IDlIvsjBRPt-ImZlb2sDK6pr3htpuxZEdnTDjt6qxeqb1-JNZEwlIByrvlqZ-yNqWvBHoyWJX5qzgC3KqD3SVuXCNnz7AF4D60OHgWc6e4Fe2mw.HOvX_uGXiSBuUn3rh7JgK2GFcMMQrwQbg6Y5kFEVIsA&dib_tag=se&keywords=laptops&qid=1757425534&sr=8-186&xpid=uGu34__b-XVau,,,2025-09-09 19:15:36
"HP Victus, AMD Ryzen 7 7445HS, 6GB RTX 3050,Upgrade (Upto 32GB) 16GB DDR5, 512GB SSD, FHD, 144Hz, 300 nits, IPS, 15.6''/39.6cm, Win 11, M365* Office24, Blue, 2.29kg, fb3134AX, fb3120ax, Gaming Laptop",B0FDKPXD95,HP,"₹74,990","₹84,838",12% off,3.8 out of 5 stars,62,https://www.amazon.in/HP-Upgrade-Office24-fb3134AX-fb3120ax/dp/B0FDKPXD95/ref=sr_1_187?dib=eyJ2IjoiMSJ9.rw_Bu8H0OuKVsCnf10RXHwFlAH9kz3skAktVyDq_GzJeQLLptv89M2IH7cybuvwTdbSbh7A3MfwIFUcreztZIKcq7XkuZD6nNXFUA4Wo06H03Eu3ezaS6h-uFIe9IDlIvsjBRPt-ImZlb2sDK6pr3htpuxZEdnTDjt6qxeqb1-JNZEwlIByrvlqZ-yNqWvBHoyWJX5qzgC3KqD3SVuXCNnz7AF4D60OHgWc6e4Fe2mw.HOvX_uGXiSBuUn3rh7JgK2GFcMMQrwQbg6Y5kFEVIsA&dib_tag=se&keywords=laptops&qid=1757425534&sr=8-187&xpid=uGu34__b-XVau,,,2025-09-09 19:15:36
"Lenovo LOQ 2024 12Th Gen Intel Core I5-12450HX | NVIDIA RTX 3050 6GB (16GB RAM/512GB SSD/15.6"" (39.6Cm)/Windows 11/Office Home 2024/100% Srgb/3 Mon. Game Pass/Grey/2.4Kg), 83GS00LNIN Gaming Laptop",B0DPQGVH85,Lenovo,"₹71,990","₹96,590","Lenovo LOQ 2024 12Th Gen Intel Core I5-12450HX | NVIDIA RTX 3050 6GB (16GB RAM/512GB SSD/15.6"" (39.6Cm)/Windows 11/Office Home 2024/100% Srgb/3 Mon. Game Pass/Grey/2.4Kg), 83GS00LNIN Gaming Laptop",3.4 out of 5 stars,19,https://www.amazon.in/Lenovo-I5-12450HX-NVIDIA-Windows-83GS00LNIN/dp/B0DPQGVH85/ref=sr_1_188?dib=eyJ2IjoiMSJ9.rw_Bu8H0OuKVsCnf10RXHwFlAH9kz3skAktVyDq_GzJeQLLptv89M2IH7cybuvwTdbSbh7A3MfwIFUcreztZIKcq7XkuZD6nNXFUA4Wo06H03Eu3ezaS6h-uFIe9IDlIvsjBRPt-ImZlb2sDK6pr3htpuxZEdnTDjt6qxeqb1-JNZEwlIByrvlqZ-yNqWvBHoyWJX5qzgC3KqD3SVuXCNnz7AF4D60OHgWc6e4Fe2mw.HOvX_uGXiSBuUn3rh7JgK2GFcMMQrwQbg6Y5kFEVIsA&dib_tag=se&keywords=laptops&qid=1757425534&sr=8-188&xpid=uGu34__b-XVau,,,2025-09-09 19:15:36
"Lenovo Yoga Slim 7 Intel Core Ultra 5 125H 14""(35.5cm) WUXGA-OLED 400Nits Laptop (16GB RAM/512GB SSD/AI PC/2Wx4 Speakers/Windows 11/Office Home 2024/1Yr ADP Free/Grey/1.39Kg), 83CV0085IN",B0FD9RRL1F,Lenovo,"₹79,490","₹1,10,490",28% off,4.1 out of 5 stars,12,https://www.amazon.in/Lenovo-WUXGA-OLED-400Nits-Speakers-83CV0085IN/dp/B0FD9RRL1F/ref=sr_1_189?dib=eyJ2IjoiMSJ9.rw_Bu8H0OuKVsCnf10RXHwFlAH9kz3skAktVyDq_GzJeQLLptv89M2IH7cybuvwTdbSbh7A3MfwIFUcreztZIKcq7XkuZD6nNXFUA4Wo06H03Eu3ezaS6h-uFIe9IDlIvsjBRPt-ImZlb2sDK6pr3htpuxZEdnTDjt6qxeqb1-JNZEwlIByrvlqZ-yNqWvBHoyWJX5qzgC3KqD3SVuXCNnz7AF4D60OHgWc6e4Fe2mw.HOvX_uGXiSBuUn3rh7JgK2GFcMMQrwQbg6Y5kFEVIsA&dib_tag=se&keywords=laptops&qid=1757425534&sr=8-189&xpid=uGu34__b-XVau,,,2025-09-09 19:15:36
"Acer Nitro V 16, Intel Core i5-14th Gen 14450HX Processor,RTX 4050-6 GB GDDR6,16GB/512 GB,WUXGA IPS, 16.0""/40.64cm, 165 Hz, Win 11 Home,Obsidian Black,2.5 kg, ANV16-71, Backlit kB, Gaming Laptop",B0BN1R9W96,Acer,"₹89,990","₹1,23,999",27% off,3.9 out of 5 stars,33,https://www.amazon.in/Acer-i5-14450HX-Graphics-Display-ANV16-71/dp/B0BN1R9W96/ref=sr_1_190?dib=eyJ2IjoiMSJ9.rw_Bu8H0OuKVsCnf10RXHwFlAH9kz3skAktVyDq_GzJeQLLptv89M2IH7cybuvwTdbSbh7A3MfwIFUcreztZIKcq7XkuZD6nNXFUA4Wo06H03Eu3ezaS6h-uFIe9IDlIvsjBRPt-ImZlb2sDK6pr3htpuxZEdnTDjt6qxeqb1-JNZEwlIByrvlqZ-yNqWvBHoyWJX5qzgC3KqD3SVuXCNnz7AF4D60OHgWc6e4Fe2mw.HOvX_uGXiSBuUn3rh7JgK2GFcMMQrwQbg6Y5kFEVIsA&dib_tag=se&keywords=laptops&qid=1757425534&sr=8-190&xpid=uGu34__b-XVau,,,2025-09-09 19:15:36
"ASUS Vivobook 15,13th Gen,Intel Core i5-13420H(Intel UHD iGPU/16GB RAM/512GB SSD/FHD/15.6""/60Hz/Backlit Keyboard/Windows 11/M365 Basic (1Year)*/Office Home 2024/Cool Silver/1.70 kg) X1502VA-BQ835WS",B0DTYHD5D1,ASUS,"₹48,990","₹69,990",30% off,3.9 out of 5 stars,174,https://www.amazon.in/ASUS-Vivobook-i5-13420H-Keyboard-X1502VA-BQ835WS/dp/B0DTYHD5D1/ref=sr_1_191?dib=eyJ2IjoiMSJ9.rw_Bu8H0OuKVsCnf10RXHwFlAH9kz3skAktVyDq_GzJeQLLptv89M2IH7cybuvwTdbSbh7A3MfwIFUcreztZIKcq7XkuZD6nNXFUA4Wo06H03Eu3ezaS6h-uFIe9IDlIvsjBRPt-ImZlb2sDK6pr3htpuxZEdnTDjt6qxeqb1-JNZEwlIByrvlqZ-yNqWvBHoyWJX5qzgC3KqD3SVuXCNnz7AF4D60OHgWc6e4Fe2mw.HOvX_uGXiSBuUn3rh7JgK2GFcMMQrwQbg6Y5kFEVIsA&dib_tag=se&keywords=laptops&qid=1757425534&sr=8-191&xpid=uGu34__b-XVau,,,2025-09-09 19:15:36
"Chuwi GemiBook Plus 15.6'' Laptop Intel N150(up to 3.60 GHz) 16GB LPDDR5 RAM 512GB SSD| Windows 11| Intel Graphics| IPS FHD 2K, Laptop for Office, Movie, Study| HDMI, WiFi 6, BT5.2, USB 3.0, Webcam",B0CP98WK8J,Chuwi,"₹23,990","₹44,990",47% off,3.6 out of 5 stars,371,https://www.amazon.in/Chuwi-GemiBook-Plus-Windows-Bluetooth/dp/B0CP98WK8J/ref=sr_1_192?dib=eyJ2IjoiMSJ9.rw_Bu8H0OuKVsCnf10RXHwFlAH9kz3skAktVyDq_GzJeQLLptv89M2IH7cybuvwTdbSbh7A3MfwIFUcreztZIKcq7XkuZD6nNXFUA4Wo06H03Eu3ezaS6h-uFIe9IDlIvsjBRPt-ImZlb2sDK6pr3htpuxZEdnTDjt6qxeqb1-JNZEwlIByrvlqZ-yNqWvBHoyWJX5qzgC3KqD3SVuXCNnz7AF4D60OHgWc6e4Fe2mw.HOvX_uGXiSBuUn3rh7JgK2GFcMMQrwQbg6Y5kFEVIsA&dib_tag=se&keywords=laptops&qid=1757425534&sr=8-192&xpid=uGu34__b-XVau,,,2025-09-09 19:15:36
"HP OmniBook 5 OLED (Previously Pavilion), Snapdragon X Processor (16GB LPDDR5x, 512GB SSD) 2K, 14''/35.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.35kg, he0014QU, Light-Weight, Next-Gen AI Laptop",B0F8P4Y7VF,HP,"₹67,990","₹83,704",19% off,3.8 out of 5 stars,24,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNDM3MzY1MDY5NjI1NTI3OjE3NTc0MjU1NDA6c3BfYXRmX25leHQ6MzAwNjQ3MjI5ODE5OTMyOjowOjo&url=%2FHP-Previously-Snapdragon-Processor-Light-Weight%2Fdp%2FB0F8P4Y7VF%2Fref%3Dsr_1_193_sspa%3Fdib%3DeyJ2IjoiMSJ9.JvCLeG7LpjTPOCgqsoP_M1Oea7EapDYztzM543HZkINaOmvjphSB7K480tCj3NC-H-mK3KgsZefAFuMoNu_pZj-I7EDH4UfoX7rfzHq3NQ_RZmLm2qGZxIp2i6uopWBVphbJmw2N26XgBllKHy66NJKHmvIEYxd6CHiWaRb-ktSg95iYwuqZjiEZpgpK3Yz4sSlwQYnPDP4QwYCpomyVGQLqU_BSGfWroEnmamJlVJo.LhYK8e93BCITndLJ4SEIwONZnMRxhPe32kVaNst4U-c%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1757425540%26sr%3D8-193-spons%26xpid%3DuGu34__b-XVau%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=XCvFJyYctD&sp_cr=ZAZ,"Fri, 12 Sept",,2025-09-09 19:15:41
"HP 15, 13th Gen Intel Core i5-1334U Laptop (16GB DDR4,512GB SSD) Anti-Glare, Micro-edge,15.6''/39.6cm, FHD, Win11,M365,Office24, Silver,1.59kg, Iris Xe Graphics, FHD Camera w/privacy shutter, fd0577TU",B0F4R6H3NB,HP,"₹54,990","₹70,841",22% off,3.8 out of 5 stars,155,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNDM3MzY1MDY5NjI1NTI3OjE3NTc0MjU1NDA6c3BfYXRmX25leHQ6MzAwNjcyNTg1MTYzMTMyOjowOjo&url=%2FHP-i5-1335U-Anti-Glare-Micro-edge-fd0577TU%2Fdp%2FB0F4R6H3NB%2Fref%3Dsr_1_194_sspa%3Fdib%3DeyJ2IjoiMSJ9.JvCLeG7LpjTPOCgqsoP_M1Oea7EapDYztzM543HZkINaOmvjphSB7K480tCj3NC-H-mK3KgsZefAFuMoNu_pZj-I7EDH4UfoX7rfzHq3NQ_RZmLm2qGZxIp2i6uopWBVphbJmw2N26XgBllKHy66NJKHmvIEYxd6CHiWaRb-ktSg95iYwuqZjiEZpgpK3Yz4sSlwQYnPDP4QwYCpomyVGQLqU_BSGfWroEnmamJlVJo.LhYK8e93BCITndLJ4SEIwONZnMRxhPe32kVaNst4U-c%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1757425540%26sr%3D8-194-spons%26xpid%3DuGu34__b-XVau%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=Qt3vrYVGL8&sp_cr=ZAZ,"Fri, 12 Sept",,2025-09-09 19:15:41
"Lenovo IdeaPad Slim 3 Ryzen 5 5625U 15.6"" (39.6cm) FHD Thin and Light Laptop (16GB RAM/512GB SSD/Integrated AMD Radeon Graphics/Windows 11/Office Home 2024/Grey/1.6Kg), 82XM00QDIN",B0F18LK3FB,Lenovo,"₹42,690","₹59,090",28% off,3.5 out of 5 stars,23,https://www.amazon.in/Lenovo-IdeaPad-Integrated-Graphics-82XM00QDIN/dp/B0F18LK3FB/ref=sr_1_195?dib=eyJ2IjoiMSJ9.JvCLeG7LpjTPOCgqsoP_M1Oea7EapDYztzM543HZkINaOmvjphSB7K480tCj3NC-H-mK3KgsZefAFuMoNu_pZj-I7EDH4UfoX7rfzHq3NQ_RZmLm2qGZxIp2i6uopWBVphbJmw2N26XgBllKHy66NJKHmvIEYxd6CHiWaRb-ktSg95iYwuqZjiEZpgpK3Yz4sSlwQYnPDP4QwYCpomyVGQLqU_BSGfWroEnmamJlVJo.LhYK8e93BCITndLJ4SEIwONZnMRxhPe32kVaNst4U-c&dib_tag=se&keywords=laptops&qid=1757425540&sr=8-195&xpid=uGu34__b-XVau,"Fri, 12 Sept",,2025-09-09 19:15:41
"HP Windows 11 Home 15,13Th Gen Intel Core I5-1334U(8GB DDR4,512GB SSD),Anti-Glare,Micro-Edge,15.6''/39.6Cm,FHD,Silver,1.59Kg,Fd0466Tu,Intel Iris Xe,FHD Camera W/Privacy Shutter,Backlit Laptop",B0DTTRDT3B,HP,"₹48,190","₹67,205",28% off,4.0 out of 5 stars,5,https://www.amazon.in/HP-i5-1334U-Antiglare-Privacy-fd0466tu/dp/B0DTTRDT3B/ref=sr_1_196?dib=eyJ2IjoiMSJ9.JvCLeG7LpjTPOCgqsoP_M1Oea7EapDYztzM543HZkINaOmvjphSB7K480tCj3NC-H-mK3KgsZefAFuMoNu_pZj-I7EDH4UfoX7rfzHq3NQ_RZmLm2qGZxIp2i6uopWBVphbJmw2N26XgBllKHy66NJKHmvIEYxd6CHiWaRb-ktSg95iYwuqZjiEZpgpK3Yz4sSlwQYnPDP4QwYCpomyVGQLqU_BSGfWroEnmamJlVJo.LhYK8e93BCITndLJ4SEIwONZnMRxhPe32kVaNst4U-c&dib_tag=se&keywords=laptops&qid=1757425540&sr=8-196&xpid=uGu34__b-XVau,"Fri, 12 Sept",,2025-09-09 19:15:41
"ASUS Vivobook 16,Snapdragon X,Copilot+ AI PC(Qualcomm Adreno iGPU/45TOPS/16GB RAM/512GB SSD/FHD+/16""/Backlit Keyboard/Windows 11/M365 Basic (1Year)*/Office Home 2024/Quiet Blue/1.88 kg)X1607QA-MB049WS",B0DX1VZDTG,ASUS,"₹52,990","₹84,990",38% off,4.1 out of 5 stars,45,https://www.amazon.in/ASUS-Vivobook-Snapdragon-Qualcomm-X1607QA-MB049WS/dp/B0DX1VZDTG/ref=sr_1_197?dib=eyJ2IjoiMSJ9.JvCLeG7LpjTPOCgqsoP_M1Oea7EapDYztzM543HZkINaOmvjphSB7K480tCj3NC-H-mK3KgsZefAFuMoNu_pZj-I7EDH4UfoX7rfzHq3NQ_RZmLm2qGZxIp2i6uopWBVphbJmw2N26XgBllKHy66NJKHmvIEYxd6CHiWaRb-ktSg95iYwuqZjiEZpgpK3Yz4sSlwQYnPDP4QwYCpomyVGQLqU_BSGfWroEnmamJlVJo.LhYK8e93BCITndLJ4SEIwONZnMRxhPe32kVaNst4U-c&dib_tag=se&keywords=laptops&qid=1757425540&sr=8-197&xpid=uGu34__b-XVau,"Fri, 12 Sept",,2025-09-09 19:15:41
"HP OMEN Gaming, 14th Gen Intel Core i7-14650HX, 8GB RTX 4060 (16GB DDR5, 1TB SSD) FHD, 144Hz, IPS, 16.1-inch (40.9 cm) Win11, Office21, Black, 2.39 kg, wf1150TX, RGB KB, Tempest Cooling Gaming Laptop",B0DNKL7T46,HP,"₹1,19,990","₹1,67,492",28% off,4.0 out of 5 stars,21,https://www.amazon.in/HP-i7-14650HX-16-1-inch-Backlit-wf1150TX/dp/B0DNKL7T46/ref=sr_1_198?dib=eyJ2IjoiMSJ9.JvCLeG7LpjTPOCgqsoP_M1Oea7EapDYztzM543HZkINaOmvjphSB7K480tCj3NC-H-mK3KgsZefAFuMoNu_pZj-I7EDH4UfoX7rfzHq3NQ_RZmLm2qGZxIp2i6uopWBVphbJmw2N26XgBllKHy66NJKHmvIEYxd6CHiWaRb-ktSg95iYwuqZjiEZpgpK3Yz4sSlwQYnPDP4QwYCpomyVGQLqU_BSGfWroEnmamJlVJo.LhYK8e93BCITndLJ4SEIwONZnMRxhPe32kVaNst4U-c&dib_tag=se&keywords=laptops&qid=1757425540&sr=8-198&xpid=uGu34__b-XVau,"Tue, 16 Sept",,2025-09-09 19:15:41
"Dell G15-5530, Intel Core i5-13450HX, RTX 3050-6GB, 16GB DDR5, 512GB SSD, FHD, 15.6""/39.62cm, 120Hz, Windows 11, MS Office 21, Dark Shadow Grey, 2.65KG, Backlit KB Orange Gaming Laptop",B0CRKX3JRT,Dell,"₹77,990","₹1,03,436",25% off,4.0 out of 5 stars,"1,248",https://www.amazon.in/Dell-G15-5530-Gaming-i5-13450HX-Processor/dp/B0CRKX3JRT/ref=sr_1_199?dib=eyJ2IjoiMSJ9.JvCLeG7LpjTPOCgqsoP_M1Oea7EapDYztzM543HZkINaOmvjphSB7K480tCj3NC-H-mK3KgsZefAFuMoNu_pZj-I7EDH4UfoX7rfzHq3NQ_RZmLm2qGZxIp2i6uopWBVphbJmw2N26XgBllKHy66NJKHmvIEYxd6CHiWaRb-ktSg95iYwuqZjiEZpgpK3Yz4sSlwQYnPDP4QwYCpomyVGQLqU_BSGfWroEnmamJlVJo.LhYK8e93BCITndLJ4SEIwONZnMRxhPe32kVaNst4U-c&dib_tag=se&keywords=laptops&qid=1757425540&sr=8-199&xpid=uGu34__b-XVau,"Fri, 12 Sept",,2025-09-09 19:15:41
"ASUS Gaming V16 (2025) 14th Gen,Intel Core 7 240H Gaming Laptop (RTX 4050-6GB/16GB RAM/512GB SSD/Windows 11 Home/16/144Hz/M365*/Office Home 2024, Matte Black,1.95 Kg),V3607VU-RP275WS",B0DSHXWLNW,ASUS,"₹85,990","₹1,13,990",25% off,4.2 out of 5 stars,12,https://www.amazon.in/ASUS-Gaming-Windows-Graphics-V3607VU-RP275WS/dp/B0DSHXWLNW/ref=sr_1_200?dib=eyJ2IjoiMSJ9.JvCLeG7LpjTPOCgqsoP_M1Oea7EapDYztzM543HZkINaOmvjphSB7K480tCj3NC-H-mK3KgsZefAFuMoNu_pZj-I7EDH4UfoX7rfzHq3NQ_RZmLm2qGZxIp2i6uopWBVphbJmw2N26XgBllKHy66NJKHmvIEYxd6CHiWaRb-ktSg95iYwuqZjiEZpgpK3Yz4sSlwQYnPDP4QwYCpomyVGQLqU_BSGfWroEnmamJlVJo.LhYK8e93BCITndLJ4SEIwONZnMRxhPe32kVaNst4U-c&dib_tag=se&keywords=laptops&qid=1757425540&sr=8-200&xpid=uGu34__b-XVau,"Fri, 12 Sept",,2025-09-09 19:15:41
"Acer ALG, Intel Core i5 13th Gen - 13420H, NVIDIA GeForce RTX 3050-6GB, 16GB RAM, 512GB SSD, FHD 15.6""/39.62cm, 144Hz, Windows 11 Home, Steel Gray, 1.99kg, AL15G-53 Gaming Laptop",B0DXVGVNKN,Acer,"₹62,990","₹74,999",16% off,4.0 out of 5 stars,70,https://www.amazon.in/Acer-ALG-Intel-Core-13th/dp/B0DXVGVNKN/ref=sr_1_201?dib=eyJ2IjoiMSJ9.JvCLeG7LpjTPOCgqsoP_M1Oea7EapDYztzM543HZkINaOmvjphSB7K480tCj3NC-H-mK3KgsZefAFuMoNu_pZj-I7EDH4UfoX7rfzHq3NQ_RZmLm2qGZxIp2i6uopWBVphbJmw2N26XgBllKHy66NJKHmvIEYxd6CHiWaRb-ktSg95iYwuqZjiEZpgpK3Yz4sSlwQYnPDP4QwYCpomyVGQLqU_BSGfWroEnmamJlVJo.LhYK8e93BCITndLJ4SEIwONZnMRxhPe32kVaNst4U-c&dib_tag=se&keywords=laptops&qid=1757425540&sr=8-201&xpid=uGu34__b-XVau,"Fri, 12 Sept",,2025-09-09 19:15:42
"DELL 14 (2025) Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Home) Thin and Light Business Laptop/14.0"" HD Display/Grey/1.5 kg/MS Office 2021/1 Year ADP Warranty",B0FCMR6PK3,DELL,"₹36,980","₹78,690",53% off,3.4 out of 5 stars,5,https://www.amazon.in/DELL-14-Intel-Core-1215U/dp/B0FCMR6PK3/ref=sr_1_202?dib=eyJ2IjoiMSJ9.JvCLeG7LpjTPOCgqsoP_M1Oea7EapDYztzM543HZkINaOmvjphSB7K480tCj3NC-H-mK3KgsZefAFuMoNu_pZj-I7EDH4UfoX7rfzHq3NQ_RZmLm2qGZxIp2i6uopWBVphbJmw2N26XgBllKHy66NJKHmvIEYxd6CHiWaRb-ktSg95iYwuqZjiEZpgpK3Yz4sSlwQYnPDP4QwYCpomyVGQLqU_BSGfWroEnmamJlVJo.LhYK8e93BCITndLJ4SEIwONZnMRxhPe32kVaNst4U-c&dib_tag=se&keywords=laptops&qid=1757425540&sr=8-202&xpid=uGu34__b-XVau,"Fri, 19 Sept",,2025-09-09 19:15:42
